mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,9.19742045908944e-05,9.19742045908944e-05,0,6,24,6,45
1,2,10,0.10356019119581861,0.051780095597909304,0,5,18,6,45
1,3,10,0.21801281244091253,0.07267093748030418,0,4,12,6,45
1,4,10,0.31535665267579804,0.07883916316894951,0,3,9,6,45
1,5,10,0.4170142015277192,0.08340284030554383,0,2,10,6,45
1,6,10,0.517373058821254,0.08622884313687566,0,1,14,6,45
1,7,10,0.6181661290978355,0.0883094470139765,0,1,14,6,45
1,8,10,0.7301855786815636,0.09127319733519546,0,1,12,6,45
1,9,10,0.839813304206853,0.09331258935631699,0,1,11,6,45
1,10,10,0.9497611631223704,0.09497611631223704,0,2,11,6,45
1,11,10,1.0581948029442798,0.09619952754038907,0,3,8,6,45
1,12,10,1.1637464527759827,0.09697887106466523,0,4,9,6,45
1,13,10,1.272230619199556,0.09786389378458124,0,5,7,6,45
1,14,10,1.3732897436130234,0.09809212454378738,0,5,5,6,45
1,15,10,1.4739186024341988,0.09826124016227993,0,4,9,6,45
1,16,10,1.5739403525572584,0.09837127203482865,0,4,9,6,45
1,17,10,1.6788612093463167,0.09875654172625392,0,4,7,6,45
1,18,10,1.7800257290929418,0.0988903182829412,0,4,6,6,45
