mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00010579007223388004,0.00010579007223388004,0,1,2,3,14
1,2,10,0.06067968542453617,0.030339842712268084,0,1,0,3,14
1,3,10,0.12012620597721835,0.04004206865907278,0,1,2,3,14
1,4,10,0.17968641138364383,0.04492160284591096,0,1,3,3,14
1,5,10,0.24546691514175745,0.04909338302835149,0,1,3,3,14
1,6,10,0.3035863229226168,0.050597720487102794,0,1,2,3,14
1,7,9,0.36573325349077646,0.0522476076415395,1,1,0,3,14
1,8,9,0.4253447749770167,0.05316809687212709,1,4,0,3,14
1,9,9,0.4861310399519372,0.054014559994659685,1,4,0,3,14
1,10,9,0.5462541432800219,0.054625414328002185,1,4,0,3,14
1,11,9,0.6134296549309433,0.055766332266449385,1,3,2,3,14
1,12,9,0.6739861817639241,0.05616551514699367,1,2,2,3,14
1,13,9,0.7335984927283157,0.05643065328679352,1,1,4,3,14
1,14,9,0.79453949542083,0.05675282110148786,1,1,4,3,14
1,15,9,0.8573740614585059,0.05715827076390039,1,1,4,3,14
1,16,9,0.92039731277427,0.05752483204839187,1,1,4,3,14
1,17,9,0.9873801917563494,0.05808118775037349,1,2,4,3,14
1,18,9,1.0494833062871276,0.05830462812706264,1,1,4,3,14
1,19,9,1.1132498512820526,0.0585920974358975,1,1,4,3,14
1,20,9,1.176335471371745,0.058816773568587256,1,1,4,3,14
1,21,9,1.2389971416943535,0.05899986389020731,1,1,4,3,14
1,22,9,1.304156326147634,0.05927983300671064,1,2,3,3,14
1,23,9,1.36172902030893,0.059205609578649135,1,2,2,3,14
1,24,9,1.4229171296627054,0.05928821373594606,1,1,4,3,14
1,25,9,1.483176417971837,0.05932705671887348,1,1,4,3,14
1,26,9,1.547526782059423,0.059520260848439345,1,1,4,3,14
1,27,9,1.6162903290110702,0.059862604778187785,1,1,4,3,14
1,28,9,1.6816089880508525,0.06005746385895901,1,2,4,3,14
1,29,9,1.7440886836596565,0.060140989091712296,1,1,4,3,14
1,30,9,1.8061002187249198,0.06020334062416399,1,1,4,3,14
1,31,9,1.870159265374788,0.060327718237896386,1,1,4,3,14
1,32,9,1.9332800172422004,0.060415000538818764,1,1,4,3,14
1,33,9,1.9970465622371272,0.06051656249203416,1,2,3,3,14
