mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00017605362767184076,0.00017605362767184076,0,5,25,5,22
1,2,10,0.11722250533785913,0.05861125266892957,0,5,22,5,22
1,3,10,0.23338237308447926,0.07779412436149309,0,4,17,5,22
1,4,10,0.39185629602904337,0.09796407400726084,0,3,11,5,22
1,5,10,0.5008204651684213,0.10016409303368426,0,2,12,5,22
1,6,10,0.640196911640421,0.1066994852734035,0,1,13,5,22
1,7,10,0.7509243802300457,0.1072749114614351,0,1,15,5,22
1,8,9,0.8574928779202301,0.10718660974002876,2,1,16,5,22
1,9,9,0.9675919219016632,0.10751021354462925,2,5,16,5,22
1,10,9,1.0750189770810543,0.10750189770810543,2,5,10,5,22
1,11,9,1.183220115587496,0.10756546505340872,2,4,10,5,22
1,12,9,1.303388953384868,0.10861574611540566,2,4,10,5,22
1,13,9,1.4157510364861272,0.10890392588354825,2,4,15,5,22
1,14,9,1.5246236261599897,0.10890168758285641,2,4,17,5,22
