mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00011842172264922026,0.00011842172264922026,0,6,14,3,13
1,2,10,0.0724452783088115,0.03622263915440575,0,4,14,3,13
1,3,10,0.15233928297225893,0.05077976099075298,0,2,14,3,13
1,4,10,0.2080219664400734,0.05200549161001835,0,2,13,3,13
1,5,10,0.28103251110499705,0.05620650222099941,0,2,13,3,13
1,6,10,0.33708032821764655,0.056180054702941094,0,1,6,3,13
1,7,10,0.39319761940758335,0.056171088486797624,0,1,2,3,13
1,8,9,0.4520062416142615,0.05650078020178269,1,1,7,3,13
1,9,9,0.5433125476894142,0.06036806085437935,1,1,7,3,13
1,10,9,0.6021657754116237,0.06021657754116237,1,1,6,3,13
1,11,9,0.6584228042342871,0.059856618566753374,1,1,4,3,13
1,12,9,0.7155770749755558,0.059631422914629646,1,1,3,3,13
1,13,8,0.7808325757632578,0.06006404428948137,0,1,2,3,13
1,14,8,0.8385623760766016,0.05989731257690011,0,12,2,3,13
1,15,8,0.8974937621357598,0.05983291747571732,0,10,1,3,13
1,16,8,0.9569509406434805,0.05980943379021753,0,8,2,3,13
1,17,8,1.0135541556353553,0.05962083268443267,0,6,2,3,13
1,18,8,1.0800961110701026,0.06000533950389459,0,4,2,3,13
1,19,8,1.1398501333625974,0.05999211228224197,0,2,2,3,13
1,20,8,1.2007946887067922,0.06003973443533961,0,2,8,3,13
1,21,8,1.2583926461689199,0.05992345934137714,0,2,16,3,13
1,22,8,1.3156913914118205,0.05980415415508275,0,1,17,3,13
1,23,8,1.3894128611517145,0.06040925483268324,0,1,17,3,13
1,24,7,1.4502192578194855,0.060425802409145225,-1,1,17,3,13
1,25,7,1.5090057746379362,0.060360230985517446,-1,9,17,3,13
1,26,7,1.5821517148057556,0.0608519890309906,-1,9,11,3,13
1,27,7,1.644660621106146,0.06091335633726467,-1,8,10,3,13
1,28,7,1.7053908331323466,0.06090681546901238,-1,7,3,3,13
1,29,7,1.7632430025590953,0.06080148284686535,-1,7,3,3,13
1,30,7,1.822707286370175,0.0607569095456725,-1,7,4,3,13
1,31,7,1.8840603966575102,0.06077614182766162,-1,7,5,3,13
1,32,7,1.9482982601085794,0.06088432062839311,-1,6,4,3,13
1,33,7,2.0189087911944785,0.06117905427862056,-1,5,3,3,13
1,34,7,2.1158839451328486,0.06223188073920143,-1,4,3,3,13
1,35,7,2.174885989486521,0.062139599699614884,-1,3,1,3,13
1,36,7,2.247144161473546,0.062420671152042945,-1,2,0,3,13
1,37,7,2.304795013971791,0.06229175713437274,-1,1,0,3,13
1,38,7,2.3637662686775744,0.06220437549151512,-1,1,0,3,13
1,39,6,2.4245568757823257,0.06216812502005963,0,1,0,3,13
1,40,6,2.482742204988792,0.0620685551247198,0,15,0,3,13
1,41,6,2.5408470074238583,0.0619718782298502,0,12,0,3,13
1,42,6,2.606503563112266,0.062059608645530145,0,9,0,3,13
1,43,6,2.669253654987786,0.062075666395064795,0,6,0,3,13
1,44,6,2.7341700749096347,0.062140228975218974,0,3,0,3,13
1,45,6,2.8034242825321254,0.062298317389602786,0,3,0,3,13
1,46,6,2.865683713736802,0.06229747203775656,0,3,4,3,13
1,47,6,2.9243257560536193,0.062219696937311046,0,2,5,3,13
1,48,6,2.9932424617665596,0.06235921795346999,0,1,5,3,13
1,49,6,3.0529238520691635,0.06230456840957477,0,1,6,3,13
1,50,5,3.1120462918408656,0.06224092583681731,-1,1,11,3,13
1,51,5,3.2064809050893324,0.06287217460959475,-1,4,11,3,13
1,52,5,3.276303931719614,0.0630058448407618,-1,3,11,3,13
1,53,5,3.3375919100594906,0.06297343226527341,-1,2,11,3,13
1,54,5,3.402117143557522,0.0630021693251393,-1,2,11,3,13
