mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00017486941044534855,0.00017486941044534855,0,1,13,6,29
1,2,10,0.13470352529626153,0.06735176264813077,0,1,13,6,29
1,3,10,0.23898924691284432,0.07966308230428144,0,1,13,6,29
1,4,10,0.3403499519799913,0.08508748799499782,0,1,9,6,29
1,5,9,0.4523986122553061,0.09047972245106121,2,1,2,6,29
1,6,9,0.5756227304970278,0.09593712174950464,2,1,2,6,29
1,7,9,0.6815916195315315,0.09737023136164735,2,1,5,6,29
1,8,9,0.785792866985958,0.09822410837324475,2,1,6,6,29
1,9,9,0.8928792623431949,0.09920880692702166,2,1,9,6,29
1,10,9,1.004389103780456,0.1004389103780456,2,1,11,6,29
1,11,9,1.1155503906140525,0.10141367187400477,2,1,11,6,29
1,12,9,1.235579490778698,0.1029649575648915,2,1,12,6,29
1,13,9,1.3418996975903945,0.10322305366079958,2,1,12,6,29
