mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0,0,0,2,3,1,4
1,2,10,0.0002873700469621099,0.0002873700469621099,0,2,3,1,4
1,3,10,0.0006276351300409377,0.00031381756502046887,0,2,7,1,4
1,4,10,0.0008956629623033674,0.00029855432076778915,0,1,7,1,4
1,5,10,0.0011222431916386721,0.00028056079790966804,0,1,7,1,4
1,6,9,0.0013736919827305183,0.00027473839654610364,1,1,7,1,4
1,7,9,0.0016046143418966263,0.00026743572364943774,1,1,7,1,4
1,8,9,0.0019318530354845986,0.0002759790050692284,1,1,4,1,4
1,9,9,0.002254354860165675,0.00028179435752070936,1,1,4,1,4
1,10,8,0.00259659363862208,0.0002885104042913422,2,1,4,1,4
1,11,8,0.002904884856586021,0.0002904884856586021,2,6,4,1,4
1,12,8,0.0032431762442886036,0.0002948342040262367,2,4,4,1,4
1,13,8,0.0038483112470248937,0.00032069260391874116,2,2,4,1,4
1,14,8,0.0053088458263654825,0.0004083727558742679,2,4,4,1,4
1,15,8,0.006740169714119615,0.0004814406938656868,2,6,9,1,4
1,16,8,0.008523206118142168,0.0005682137412094778,2,4,15,1,4
1,17,8,0.008910445151205648,0.000556902821950353,2,4,14,1,4
1,18,8,0.009389263649784096,0.000552309626457888,2,4,15,1,4
1,19,8,0.009593738490892845,0.0005329854717162692,2,3,9,1,4
1,20,8,0.009840055674001702,0.0005178976670527211,2,2,4,1,4
1,21,8,0.010053214774772057,0.0005026607387386029,2,1,4,1,4
1,22,8,0.010273084439824443,0.0004891944971344973,2,1,4,1,4
1,23,7,0.01050874366789567,0.00047767016672253045,1,1,4,1,4
1,24,7,0.010794929497632166,0.00046934476076661595,1,6,4,1,4
1,25,7,0.01137401172138719,0.0004739171550577996,1,6,4,1,4
1,26,7,0.011744671713277866,0.00046978686853111463,1,5,3,1,4
1,27,7,0.013164153428765202,0.0005063135934140462,1,5,3,1,4
1,28,7,0.013476392037482965,0.0004991256310178876,1,5,3,1,4
1,29,7,0.01377639373486228,0.0004920140619593671,1,4,2,1,4
1,30,7,0.014005737137726681,0.000482956453025058,1,3,1,1,4
1,31,7,0.014177843374643784,0.0004725947791547928,1,2,0,1,4
1,32,7,0.014378370824996933,0.0004638184137095785,1,1,0,1,4
1,33,7,0.0145682403203089,0.00045525751000965314,1,1,5,1,4
1,34,6,0.014863110409699898,0.0004503972851424211,0,1,4,1,4
1,35,6,0.015135085632714818,0.00044514957743278875,0,3,4,1,4
1,36,6,0.015316270868368731,0.00043760773909624944,0,2,6,1,4
1,37,6,0.01564035164935329,0.00043445421248203584,0,2,6,1,4
1,38,6,0.017156544438336807,0.0004636903902253191,0,2,6,1,4
1,39,6,0.018053786356944768,0.00047509964097223074,0,2,4,1,4
1,40,6,0.019172476896905932,0.0004916019717155367,0,4,10,1,4
1,41,6,0.02125275182477604,0.000531318795619401,0,3,16,1,4
1,42,6,0.021583148430963872,0.0005264182544137529,0,2,10,1,4
1,43,6,0.02190209760397077,0.0005214785143802565,0,2,10,1,4
1,44,6,0.023443948432863904,0.0005452081030898582,0,1,5,1,4
1,45,6,0.02368434452984114,0.0005382805574963896,0,1,6,1,4
1,46,6,0.023887635153727826,0.0005308363367495072,0,1,6,1,4
1,47,5,0.02417145254900599,0.0005254663597609998,1,1,4,1,4
1,48,5,0.02473632416604299,0.0005263047694902764,1,4,4,1,4
1,49,5,0.024937246355471343,0.0005195259657389863,1,3,5,1,4
1,50,5,0.025232116444869446,0.0005149411519361111,1,2,4,1,4
1,51,5,0.02544448606748584,0.0005088897213497167,1,1,4,1,4
1,52,5,0.02567540842665106,0.0005034393809147267,1,1,3,1,4
1,53,5,0.02585975157490661,0.0004973029149020502,1,1,2,1,4
1,54,5,0.0260883054996206,0.0004922321792381246,1,1,0,1,4
1,55,4,0.026398175673883584,0.0004888551050719182,2,1,0,1,4
1,56,4,0.026797256879206754,0.0004872228523492137,2,1,0,1,4
1,57,4,0.027014363370725603,0.00048239934590581435,2,1,0,1,4
1,58,4,0.027237390948379625,0.0004778489640066601,2,1,0,1,4
1,59,3,0.02754015581928182,0.0004748302727462383,3,1,0,1,4
1,60,3,0.027796736218356655,0.00047113112234502806,3,1,0,1,4
1,61,3,0.028077790440108386,0.0004679631740018064,3,1,0,1,4
1,62,3,0.028347791967747282,0.00046471790111061117,3,1,3,1,4
1,63,3,0.02859568810716051,0.0004612207759219437,3,1,3,1,4
1,64,3,0.02880292612179214,0.00045718930352051015,3,1,3,1,4
1,65,3,0.02912898059815272,0.00045514032184613626,3,1,3,1,4
1,66,3,0.029326350135897128,0.00045117461747534043,3,1,3,1,4
1,67,3,0.03085083244545994,0.00046743685523424155,3,1,3,1,4
1,68,3,0.031136623536121233,0.0004647257244197199,3,1,3,1,4
1,69,3,0.032794527653202676,0.00048227246548827467,3,5,3,1,4
1,70,3,0.034018218787246424,0.0004930176635832815,3,5,3,1,4
1,71,3,0.035124277676779725,0.0005017753953825675,3,10,3,1,4
1,72,3,0.037852714166611845,0.0005331368192480542,3,12,2,1,4
1,73,3,0.03807889965687461,0.0005288736063454807,3,9,1,1,4
1,74,3,0.03826284806606206,0.0005241486036446858,3,6,2,1,4
1,75,3,0.03849890203320494,0.0005202554328811479,3,3,2,1,4
1,76,3,0.03872192961086607,0.0005162923948115476,3,3,0,1,4
1,77,3,0.03894890457926503,0.0005124855865692767,3,3,0,1,4
1,78,3,0.03915298468128792,0.0005084803205362067,3,2,0,1,4
1,79,3,0.03929430127031064,0.0005037730932091108,3,1,0,1,4
1,80,3,0.039468381202603764,0.0004995997620582755,3,1,0,1,4
1,81,2,0.039779040855017156,0.0004972380106877145,2,1,0,1,4
1,82,2,0.0400285159507312,0.0004941792092682865,2,12,0,1,4
1,83,2,0.040307596477114016,0.0004915560545989514,2,6,0,1,4
1,84,2,0.04050654497115924,0.0004880306623031234,2,6,4,1,4
1,85,2,0.04067825646900114,0.0004842649579642993,2,6,3,1,4
1,86,2,0.040815625667271815,0.0004801838313796684,2,5,3,1,4
1,87,2,0.04100154777183529,0.0004767621833934336,2,4,3,1,4
1,88,2,0.04138878680489522,0.00047573318166546223,2,3,3,1,4
1,89,2,0.04163470924893242,0.0004731216960105957,2,2,2,1,4
1,90,2,0.04181865765810566,0.0004698725579562434,2,1,1,1,4
1,91,2,0.04201405350047405,0.00046682281667193384,2,1,6,1,4
1,92,1,0.042262739118037684,0.0004644257045938207,4,1,5,1,4
1,93,1,0.042503924693158224,0.000461999181447372,4,4,5,1,4
1,94,1,0.04278182100230121,0.0004600195806699055,4,4,6,1,4
1,95,1,0.04301274336146643,0.00045758237618581313,4,4,5,1,4
1,96,1,0.0432393235908044,0.0004551507746400463,4,4,4,1,4
1,97,1,0.043379061223526305,0.000451865221078399,4,3,5,1,4
1,98,1,0.043634062666293216,0.00044983569759065174,4,3,5,1,4
1,99,1,0.0450330179498557,0.0004595205913250582,4,3,6,1,4
1,100,1,0.04671579062870346,0.0004718766730172066,4,3,7,1,4
1,101,1,0.04764145376074036,0.0004764145376074036,4,3,7,1,4
1,102,1,0.04875501269271676,0.0004827228979476907,4,3,6,1,4
1,103,1,0.0503469953841964,0.0004935979939627098,4,3,5,1,4
1,104,1,0.051585686603112135,0.000500831908768079,4,3,3,1,4
1,105,1,0.05198318885212738,0.0004998383543473786,4,3,5,1,4
1,106,1,0.052324638152435154,0.0004983298871660491,4,3,5,1,4
1,107,1,0.054668204043658575,0.000515737773996779,4,2,3,1,4
1,108,1,0.055000179606147226,0.0005140203701509086,4,1,3,1,4
1,109,1,0.056207686438093374,0.0005204415410934572,4,1,4,1,4
1,110,1,0.05637900319686007,0.0005172385614390832,4,1,6,1,4
1,111,1,0.05663242568332616,0.0005148402334847833,4,1,7,1,4
1,112,1,0.056874795475686524,0.0005123855448260047,4,1,7,1,4
1,113,1,0.0571191389634087,0.000509992312173292,4,1,6,1,4
1,114,1,0.05736111401669386,0.0005076204780238394,4,1,5,1,4
1,115,1,0.05755848355445248,0.0005048989785478287,4,1,3,1,4
1,116,0,0.05781861660521126,0.00050277057917575,5,1,4,1,4
