mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0,0,0,1,4,1,5
1,2,10,0.00028302791713163966,0.00028302791713163966,0,1,5,1,5
1,3,9,0.0005656610951877417,0.00028283054759387083,2,1,6,1,5
1,4,9,0.0007875044556172606,0.0002625014852057535,2,1,6,1,5
1,5,9,0.0011451380580181914,0.00028628451450454784,2,1,7,1,5
1,6,9,0.0014044816306199026,0.0002808963261239805,2,1,5,1,5
1,7,8,0.0017159307611872565,0.0002859884601978761,4,1,8,1,5
1,8,8,0.0019413267732969475,0.0002773323961852782,4,6,8,1,5
1,9,8,0.002287907681584156,0.0002859884601980195,4,6,8,1,5
1,10,8,0.0035684412424973333,0.0003964934713885926,4,3,7,1,5
1,11,8,0.00474515842655443,0.000474515842655443,4,3,6,1,5
1,12,8,0.0062439826962182865,0.0005676347905652988,4,3,3,1,5
1,13,8,0.006520300049065786,0.0005433583374221488,4,2,3,1,5
1,14,8,0.006791880533009054,0.0005224523486930041,4,1,3,1,5
1,15,8,0.00711714553121745,0.0005083675379441036,4,1,3,1,5
1,16,7,0.007410436664312958,0.0004940291109541972,6,1,3,1,5
1,17,7,0.007695438276822064,0.000480964892301379,6,8,3,1,5
1,18,7,0.008008861102767217,0.00047110947663336574,6,7,8,1,5
1,19,7,0.008298599584184108,0.0004610333102324504,6,6,9,1,5
1,20,7,0.008658996360112359,0.0004557366505322294,6,5,10,1,5
1,21,7,0.009024524744021822,0.0004512262372010911,6,1,9,1,5
1,22,7,0.010885324745914748,0.0005183487974245118,6,5,10,1,5
1,23,7,0.013024810535108178,0.0005920368425049172,6,5,4,1,5
1,24,7,0.016247460347465936,0.0007064113194550408,6,10,4,1,5
1,25,7,0.019758269684939767,0.0008232612368724903,6,15,9,1,5
1,26,7,0.023572633371469753,0.0009429053348587902,6,16,15,1,5
1,27,7,0.023941319667984406,0.0009208199872301695,6,12,14,1,5
1,28,7,0.024276058404006595,0.0008991132742224665,6,8,15,1,5
1,29,7,0.024604086575746753,0.0008787173777052412,6,4,15,1,5
1,30,7,0.0248985619260661,0.000858571100898831,6,4,13,1,5
1,31,7,0.025245537573426735,0.0008415179191142245,6,4,13,1,5
1,32,7,0.02546935462923472,0.0008215920848140232,6,3,6,1,5
1,33,6,0.02574448776485483,0.0008045152426517134,7,2,0,1,5
1,34,6,0.02596554164713638,0.0007868345953677691,7,1,0,1,5
1,35,6,0.02618264813865523,0.0007700778864310362,7,1,2,1,5
1,36,5,0.026602255775910355,0.0007600644507402959,9,1,2,1,5
1,37,5,0.02686870465187241,0.0007463529069964558,9,30,2,1,5
1,38,5,0.027153311525308088,0.0007338732844677861,9,24,1,1,5
1,39,5,0.027523182039044802,0.0007242942641853895,9,18,0,1,5
1,40,5,0.02791160528933745,0.0007156821869060884,9,12,3,1,5
1,41,5,0.028203317466133915,0.0007050829366533479,9,6,3,1,5
1,42,5,0.028474503210998425,0.0006945000783170347,9,6,3,1,5
1,43,5,0.028742925782336504,0.0006843553757699168,9,6,3,1,5
1,44,5,0.028984506096539353,0.0006740582813148687,9,5,1,1,5
1,45,5,0.029240691756538983,0.0006645611762849769,9,4,1,1,5
1,46,5,0.029395429474132873,0.0006532317660918417,9,3,0,1,5
1,47,5,0.029597930619862045,0.000643433274344827,9,2,0,1,5
1,48,5,0.029793721201305634,0.0006339089617299071,9,1,0,1,5
1,49,5,0.030010432953756383,0.0006252173532032579,9,1,0,1,5
1,50,4,0.030389777205305113,0.0006201995348021452,8,1,2,1,5
1,51,4,0.030570567701883822,0.0006114113540376764,8,6,2,1,5
1,52,4,0.03073004228838727,0.0006025498487919073,8,6,3,1,5
1,53,4,0.03095741199587565,0.0005953348460745317,8,6,4,1,5
1,54,4,0.03114333410043202,0.0005876100773666419,8,6,5,1,5
1,55,4,0.03130912451214585,0.0005797986020767749,8,6,6,1,5
1,56,4,0.03147609914108529,0.0005722927116560962,8,5,5,1,5
1,57,4,0.031705837283024896,0.0005661756657683017,8,4,7,1,5
1,58,4,0.03194781233630295,0.0005604879357246132,8,4,7,1,5
1,59,4,0.03387453376380478,0.0005840436855828411,8,4,7,1,5
1,60,4,0.03689073503968132,0.000625266695587819,8,4,6,1,5
1,61,4,0.03902785239442352,0.0006504642065737254,8,8,4,1,5
1,62,4,0.041081679804233606,0.0006734701607251411,8,12,6,1,5
1,63,4,0.04534446708052997,0.0007313623722666124,8,12,6,1,5
1,64,4,0.045617626520770505,0.0007240893098535001,8,9,7,1,5
1,65,4,0.04599420759879991,0.0007186594937312486,8,6,7,1,5
1,66,4,0.047939481762850567,0.0007375304886592395,8,4,5,1,5
1,67,4,0.04818066733798532,0.0007300101111815957,8,2,6,1,5
1,68,4,0.04840014226395539,0.0007223901830441103,8,2,7,1,5
1,69,4,0.04862751197144377,0.0007151104701682907,8,2,7,1,5
1,70,4,0.04880672351172877,0.0007073438190105619,8,1,6,1,5
1,71,4,0.049044356435186676,0.0007006336633598097,8,1,5,1,5
1,72,3,0.04931870009265282,0.000694629578769758,9,1,0,1,5
1,73,3,0.04956462253669003,0.0006883975352318059,9,2,0,1,5
1,74,3,0.049978309087802875,0.0006846343710657928,9,1,0,1,5
1,75,3,0.05032173208348667,0.0006800234065336036,9,1,0,1,5
1,76,3,0.05053528592332868,0.000673803812311049,9,1,0,1,5
1,77,3,0.05080134006021553,0.0006684386850028359,9,1,4,1,5
1,78,2,0.05110805232187687,0.0006637409392451542,8,1,3,1,5
1,79,2,0.05133344833397502,0.0006581211324868592,8,6,3,1,5
1,80,2,0.0515197651776137,0.0006521489262989076,8,5,8,1,5
1,81,2,0.05181187209347826,0.0006476484011684782,8,4,6,1,5
1,82,2,0.05210082109674119,0.0006432200135400147,8,3,6,1,5
1,83,2,0.05249319173777878,0.0006401608748509607,8,3,5,1,5
1,84,2,0.05370030383064972,0.0006469916124174665,8,3,6,1,5
1,85,2,0.054940968744927265,0.0006540591517253246,8,3,5,1,5
1,86,2,0.05615242296762546,0.0006606167407955936,8,6,3,1,5
1,87,2,0.058096907653518604,0.0006755454378316116,8,6,1,1,5
1,88,2,0.058335724794187915,0.0006705255723469876,8,3,2,1,5
1,89,2,0.05854375228697706,0.000665269912352012,8,3,2,1,5
1,90,2,0.058782174688571165,0.000660473872905294,8,3,2,1,5
1,91,2,0.058961780967917155,0.0006551308996435239,8,2,3,1,5
1,92,2,0.05914809781155583,0.0006499790968302839,8,1,4,1,5
1,93,2,0.05927796696739762,0.0006443257279064959,8,1,4,1,5
1,94,1,0.059551126407638155,0.0006403346925552489,10,1,4,1,5
1,95,1,0.05971928525380321,0.0006353115452532257,10,3,4,1,5
1,96,1,0.0599884973032917,0.000631457866350439,10,3,0,1,5
1,97,1,0.06028178843638188,0.0006279352962123112,10,2,0,1,5
1,98,1,0.06041718393927653,0.0006228575663842942,10,1,0,1,5
1,99,1,0.060607448173667255,0.0006184433487108903,10,1,0,1,5
1,100,0,0.06089442348155416,0.0006150951866823653,11,1,0,1,5
