mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0,0,0,1,5,1,4
1,2,9,0.0002936858721700464,0.0002936858721700464,1,1,4,1,4
1,3,9,0.0005909243960195987,0.00029546219800979934,1,3,4,1,4
1,4,9,0.0008782944429817086,0.00029276481432723617,1,2,6,1,4
1,5,9,0.001274217735705907,0.00031855443392647675,1,2,6,1,4
1,6,9,0.002279618160998087,0.0004559236321996174,1,2,6,1,4
1,7,9,0.0037235736991676482,0.0006205956165279414,1,2,5,1,4
1,8,9,0.005128844807938737,0.0007326921154198196,1,2,10,1,4
1,9,9,0.00540950429061704,0.00067618803632713,1,2,5,1,4
1,10,9,0.005645163518688268,0.0006272403909653631,1,2,5,1,4
1,11,9,0.007313725590816222,0.0007313725590816222,1,1,10,1,4
1,12,9,0.007636227415498187,0.000694202492318017,1,1,10,1,4
1,13,9,0.008740312609664347,0.0007283593841386956,1,1,4,1,4
1,14,9,0.009016629962511846,0.000693586920193219,1,1,6,1,4
1,15,9,0.009307947400229555,0.0006648533857306825,1,1,6,1,4
1,16,8,0.009590580578285657,0.0006393720385523771,0,1,4,1,4
1,17,8,0.009922161401702656,0.000620135087606416,0,6,4,1,4
1,18,8,0.010176768105397915,0.0005986334179645833,0,6,4,1,4
1,19,8,0.01044084854690519,0.0005800471414947328,0,6,3,1,4
1,20,8,0.010676902514055175,0.0005619422375818514,0,6,2,1,4
1,21,8,0.01088848265852116,0.0005444241329260579,0,5,3,1,4
1,22,8,0.011053483592077473,0.0005263563615274988,0,4,0,1,4
1,23,8,0.011257168955035812,0.0005116894979561733,0,3,0,1,4
1,24,8,0.011471117533953024,0.0004987442406066532,0,2,1,1,4
1,25,8,0.011822435311148016,0.000492601471297834,0,1,2,1,4
1,26,8,0.012034015455614,0.00048136061822456,0,1,3,1,4
1,27,7,0.012392043797091024,0.0004766170691188855,-1,1,4,1,4
1,28,7,0.01279230921964336,0.00047378923035716153,-1,6,4,1,4
1,29,7,0.01320954842244726,0.00047176958651597357,-1,4,4,1,4
1,30,7,0.01350678694629659,0.00046575127401022725,-1,2,5,1,4
1,31,7,0.014573371928291667,0.00048577906427638894,-1,4,4,1,4
1,32,7,0.015611140957775493,0.0005035851921863062,-1,6,3,1,4
1,33,7,0.017846548342314694,0.0005577046356973342,-1,4,1,1,4
1,34,7,0.018114181435502363,0.000548914588954617,-1,4,2,1,4
1,35,7,0.018381025050539623,0.0005406183838394007,-1,4,2,1,4
1,36,7,0.01859931575929119,0.000531409021694034,-1,3,3,1,4
1,37,7,0.018756027172261103,0.0005210007547850307,-1,2,4,1,4
1,38,7,0.0189932653566367,0.0005133314961253163,-1,1,4,1,4
1,39,7,0.019228135106561073,0.0005060035554358177,-1,1,4,1,4
1,40,6,0.019632742658944213,0.0005034036579216464,0,1,4,1,4
1,41,6,0.019897217839530246,0.0004974304459882562,0,1,4,1,4
1,42,6,0.020222088098665214,0.000493221660943054,0,1,4,1,4
1,43,6,0.020511037101935248,0.0004883580262365536,0,1,7,1,4
1,44,5,0.020797222931671744,0.0004836563472481801,1,1,7,1,4
1,45,5,0.02099182929588972,0.00047708702945203907,1,104,7,1,4
1,46,5,0.02130998899074621,0.0004735553109054713,1,96,4,1,4
1,47,5,0.021668017332226785,0.00047104385504840836,1,88,4,1,4
1,48,5,0.02201065084976017,0.0004683117202076632,1,80,4,1,4
1,49,5,0.02242946900886489,0.0004672806043513518,1,70,4,1,4
1,50,5,0.024560665277471916,0.000501238066887182,1,80,4,1,4
1,51,5,0.027770288700340817,0.0005554057740068163,1,90,4,1,4
1,52,5,0.030934517129525663,0.000606559159402464,1,100,9,1,4
1,53,5,0.034697564736243525,0.0006672608603123755,1,99,15,1,4
1,54,5,0.03504967199158893,0.0006613145658790363,1,88,14,1,4
1,55,5,0.03548743762631057,0.0006571747708576032,1,77,15,1,4
1,56,5,0.035835597490903925,0.000651556318016435,1,66,15,1,4
1,57,5,0.036142704491640476,0.0006454054373507227,1,55,13,1,4
1,58,5,0.036564285824271625,0.000641478698671432,1,44,13,1,4
1,59,5,0.0369223141657522,0.0006365916235474518,1,33,13,1,4
1,60,5,0.03726455294421038,0.0006316025922747522,1,22,13,1,4
1,61,5,0.03756179146805971,0.0006260298578009952,1,11,13,1,4
1,62,5,0.037853503644849074,0.000620549240079493,1,11,13,1,4
1,63,5,0.03822258468043538,0.0006164933012973448,1,11,13,1,4
1,64,5,0.03855258654754801,0.0006119458182150477,1,10,6,1,4
1,65,5,0.0388304828566981,0.0006067262946359078,1,9,0,1,4
1,66,5,0.039041273523013675,0.0006006349772771334,1,8,0,1,4
1,67,5,0.039298643400246025,0.0005954339909128185,1,7,0,1,4
1,68,5,0.03950706563211037,0.0005896576960016473,1,6,0,1,4
1,69,5,0.039764830248417926,0.0005847769154179107,1,5,0,1,4
1,70,5,0.040038384427733664,0.0005802664409816473,1,4,6,1,4
1,71,5,0.04024009609530532,0.0005748585156472189,1,3,5,1,4
1,72,5,0.04043036032969605,0.0005694416947844514,1,2,7,1,4
1,73,5,0.04071654615943254,0.0005655075855476742,1,2,7,1,4
1,74,5,0.04244392435380684,0.0005814236212850252,1,2,6,1,4
1,75,5,0.04368103661640754,0.0005902842786001019,1,2,4,1,4
1,76,5,0.044710910864383724,0.000596145478191783,1,4,3,1,4
1,77,5,0.04641934158313399,0.0006107808103043945,1,3,2,1,4
1,78,5,0.04671263271622417,0.000606657567743171,1,2,3,1,4
