mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00033710717047478035,0.00033710717047478035,0,3,2,3,13
1,2,10,0.09615251770503438,0.04807625885251719,0,3,2,3,13
1,3,10,0.1659502810344848,0.05531676034482827,0,3,0,3,13
1,4,10,0.2297373524613364,0.0574343381153341,0,3,0,3,13
1,5,10,0.34865723582383445,0.0697314471647669,0,3,0,3,13
1,6,10,0.4206722485403538,0.0701120414233923,0,2,0,3,13
1,7,10,0.4829668115227497,0.06899525878896424,0,1,0,3,13
1,8,10,0.5506361417571184,0.0688295177196398,0,1,0,3,13
1,9,9,0.6238148452682037,0.06931276058535597,-1,1,0,3,13
1,10,9,0.7064246547710731,0.07064246547710731,-1,5,0,3,13
1,11,9,0.7703676481327464,0.0700334225575224,-1,5,0,3,13
1,12,9,0.841194890971094,0.07009957424759117,-1,5,0,3,13
1,13,9,0.9100271225218783,0.07000208634783679,-1,5,0,3,13
1,14,9,0.977021843676221,0.0697872745483015,-1,4,4,3,13
1,15,9,1.0479536923695756,0.06986357949130503,-1,3,4,3,13
1,16,9,1.1139059076255302,0.06961911922659564,-1,2,7,3,13
1,17,9,1.181021418936976,0.0694718481727633,-1,2,7,3,13
1,18,9,1.2619902981030036,0.07011057211683352,-1,2,7,3,13
1,19,9,1.329133046410659,0.06995437086371889,-1,2,6,3,13
1,20,9,1.3970992204298014,0.06985496102149007,-1,2,5,3,13
1,21,9,1.474771238837274,0.070227201849394,-1,2,6,3,13
1,22,9,1.5408454284675575,0.07003842856670715,-1,2,6,3,13
1,23,9,1.6204121944374172,0.07045270410597466,-1,1,6,3,13
1,24,9,1.6892538997260127,0.07038557915525052,-1,1,9,3,13
1,25,9,1.7612400964900212,0.07044960385960085,-1,1,9,3,13
1,26,9,1.831365493252135,0.07043713435585135,-1,2,9,3,13
1,27,9,1.904750645299706,0.07054632019628541,-1,2,6,3,13
1,28,9,1.9777438214453076,0.07063370790876099,-1,4,11,3,13
1,29,9,2.0490415932616477,0.07065660666419475,-1,3,18,3,13
1,30,9,2.1202118643566026,0.07067372881188676,-1,3,17,3,13
1,31,9,2.1882779073618464,0.07058960991489827,-1,3,17,3,13
1,32,9,2.2572818504104726,0.07054005782532727,-1,2,13,3,13
1,33,9,2.330218973607354,0.07061269616991983,-1,2,13,3,13
1,34,9,2.399732524802446,0.07058036837654254,-1,2,12,3,13
1,35,9,2.4673880391691716,0.07049680111911918,-1,2,12,3,13
1,36,9,2.5431546520592176,0.07064318477942272,-1,4,11,3,13
1,37,9,2.616201512719086,0.07070814899240774,-1,3,5,3,13
1,38,9,2.6851742713807463,0.07066248082580912,-1,2,6,3,13
1,39,9,2.7573854694177884,0.07070219152353303,-1,2,9,3,13
1,40,9,2.8290598223121526,0.07072649555780382,-1,2,6,3,13
1,41,9,2.9028302396974093,0.07080073755359535,-1,4,11,3,13
1,42,9,2.984630834095509,0.07106263890703593,-1,3,18,3,13
1,43,9,3.0514980545284667,0.07096507103554574,-1,3,17,3,13
1,44,9,3.1201712062318245,0.0709129819598142,-1,3,17,3,13
1,45,9,3.1949636030835427,0.07099919117963428,-1,2,13,3,13
1,46,9,3.263750439640643,0.07095109651392702,-1,2,13,3,13
1,47,9,3.3338588626225105,0.07093316728984064,-1,2,12,3,13
1,48,9,3.4084274424184224,0.0710089050503838,-1,2,12,3,13
1,49,9,3.4785346811830644,0.07099050369761356,-1,4,11,3,13
1,50,9,3.5521452292427442,0.07104290458485489,-1,3,5,3,13
1,51,9,3.6254273543916087,0.0710868108704237,-1,2,6,3,13
1,52,9,3.6922227323128256,0.07100428331370819,-1,2,9,3,13
1,53,9,3.7628052369243656,0.07099632522498803,-1,2,6,3,13
1,54,9,3.8462076824908324,0.07122606819427467,-1,4,11,3,13
1,55,9,3.9203775758204893,0.07127959228764526,-1,3,18,3,13
1,56,9,3.986749398713699,0.0711919535484589,-1,3,17,3,13
1,57,9,4.066022873550463,0.07133373462369234,-1,3,17,3,13
1,58,9,4.134331681087137,0.07128158070839892,-1,2,13,3,13
1,59,9,4.200553897870731,0.07119582877747001,-1,2,13,3,13
1,60,9,4.286607016329165,0.07144345027215275,-1,2,12,3,13
1,61,9,4.360484802742957,0.07148335742201568,-1,2,12,3,13
