mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00027552787469718574,0.00027552787469718574,0,3,0,2,13
1,2,10,0.08266388875621265,0.041331944378106326,0,2,0,2,13
1,3,10,0.2336768484348003,0.0778922828116001,0,1,0,2,13
1,4,10,0.3004248576669578,0.07510621441673945,0,1,0,2,13
1,5,9,0.3636948209049077,0.07273896418098154,1,1,7,2,13
1,6,9,0.42618596394690134,0.07103099399115022,1,20,7,2,13
1,7,9,0.49051382790718423,0.0700734039867406,1,16,0,2,13
1,8,9,0.554453268617178,0.06930665857714725,1,12,0,2,13
1,9,9,0.6213279890925701,0.0690364432325078,1,8,0,2,13
1,10,9,0.6890960040958128,0.06890960040958129,1,4,0,2,13
1,11,9,0.753825712434952,0.06852961022135927,1,4,0,2,13
1,12,9,0.8203250360495461,0.06836041967079551,1,4,5,2,13
1,13,9,0.9047099871749277,0.0695930759365329,1,3,10,2,13
1,14,9,0.9700471989512579,0.06928908563937557,1,2,9,2,13
1,15,9,1.0353540158187742,0.06902360105458495,1,1,12,2,13
1,16,9,1.1037058499146775,0.06898161561966734,1,1,12,2,13
1,17,9,1.171156889440296,0.06889158173178211,1,1,9,2,13
1,18,9,1.2435500621911415,0.06908611456617453,1,1,5,2,13
1,19,9,1.3192760169564122,0.06943557983981116,1,2,3,2,13
1,20,9,1.3900168119372256,0.06950084059686128,1,3,2,2,13
1,21,9,1.4601560245669813,0.06953123926509434,1,2,3,2,13
1,22,9,1.528125356498728,0.06946024347721491,1,1,3,2,13
1,23,9,1.5963745584350018,0.06940758949717399,1,1,8,2,13
1,24,9,1.675076056351371,0.06979483568130712,1,1,11,2,13
1,25,8,1.7457639562960678,0.06983055825184271,3,1,12,2,13
1,26,8,1.808940761112202,0.06957464465816161,3,1,12,2,13
1,27,8,1.881328012776915,0.0696788152880339,3,1,11,2,13
1,28,8,1.9528997335116496,0.06974641905398749,3,1,8,2,13
1,29,8,2.024661718480775,0.06981592132692327,3,1,12,2,13
1,30,7,2.092405654400412,0.0697468551466804,5,1,12,2,13
1,31,7,2.157162994474836,0.06958590304757535,5,6,12,2,13
1,32,7,2.222537311724263,0.06945429099138321,5,6,7,2,13
1,33,7,2.290074404368338,0.06939619407176782,5,5,6,2,13
1,34,7,2.3605641452971358,0.06942835721462164,5,5,6,2,13
1,35,7,2.427536366324176,0.06935818189497645,5,5,4,2,13
1,36,7,2.5005421741201928,0.06945950483667201,5,5,3,2,13
1,37,7,2.5720009994793354,0.06951354052646852,5,8,11,2,13
1,38,7,2.636345837219865,0.06937752203210171,5,4,6,2,13
1,39,7,2.70533320122732,0.0693675179801877,5,3,6,2,13
1,40,7,2.7770340016397443,0.06942585004099361,5,3,10,2,13
1,41,7,2.8464567628474717,0.06942577470359687,5,3,10,2,13
1,42,7,2.920346391433529,0.06953205693889355,5,3,13,2,13
1,43,7,2.993559437244183,0.06961766133126007,5,3,13,2,13
1,44,7,3.067822488995661,0.06972323838626503,5,3,11,2,13
1,45,7,3.136974064458522,0.06971053476574493,5,3,9,2,13
1,46,7,3.2144791082370587,0.0698799806138491,5,3,7,2,13
