mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00016223776002943172,0.00016223776002943172,0,1,7,6,29
1,2,10,0.10701928971440233,0.053509644857201166,0,1,6,6,29
1,3,10,0.2178482062464301,0.07261606874881003,0,2,8,6,29
1,4,10,0.32347011963357164,0.08086752990839291,0,2,8,6,29
1,5,10,0.44632713053508066,0.08926542610701613,0,2,5,6,29
1,6,10,0.5549912979770806,0.09249854966284676,0,2,3,6,29
1,7,10,0.6683370708544798,0.09547672440778283,0,2,9,6,29
1,8,10,0.7730566107150345,0.09663207633937931,0,2,13,6,29
1,9,10,0.8817018306814108,0.09796687007571231,0,2,14,6,29
1,10,10,0.9890917803877053,0.09890917803877053,0,1,10,6,29
1,11,10,1.0984033199135208,0.09985484726486553,0,1,17,6,29
1,12,9,1.2017092991447194,0.10014244159539328,1,1,15,6,29
1,13,9,1.3144633581479481,0.10111256601138062,1,1,15,6,29
1,14,9,1.4243752958075961,0.10174109255768544,1,1,16,6,29
1,15,9,1.5291512833559469,0.10194341889039646,1,2,18,6,29
