mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00010421111593131382,0.00010421111593131382,0,1,0,1,6
1,2,10,0.03985562023574604,0.01992781011787302,0,1,0,1,6
1,3,9,0.07935123843463851,0.02645041281154617,2,1,0,1,6
1,4,9,0.13038863246199936,0.03259715811549984,2,1,0,1,6
1,5,9,0.19742480121926984,0.039484960243853964,2,1,0,1,6
1,6,9,0.23894227296285983,0.039823712160476636,2,1,0,1,6
1,7,9,0.2810565901886022,0.0401509414555146,2,1,3,1,6
1,8,9,0.4061565085170875,0.05076956356463594,2,1,3,1,6
1,9,9,0.460605237634897,0.05117835973721078,2,1,3,1,6
1,10,9,0.5015325744606185,0.05015325744606185,2,1,3,1,6
1,11,9,0.5473625706040177,0.04976023369127434,2,1,3,1,6
1,12,9,0.5919929546969802,0.04933274622474835,2,3,3,1,6
1,13,9,0.6370709729015569,0.049005459453965915,2,2,3,1,6
1,14,9,0.6792275272083772,0.04851625194345551,2,1,3,1,6
1,15,9,0.721326449610175,0.048088429974011665,2,1,3,1,6
1,16,8,0.7597906146047924,0.04748691341279952,4,1,3,1,6
1,17,8,0.8053371880919842,0.04737277577011672,4,1,3,1,6
1,18,8,0.8508731036241375,0.04727072797911875,4,1,3,1,6
1,19,8,0.9198648097614226,0.04841393735586435,4,2,4,1,6
1,20,8,0.9878988789015499,0.0493949439450775,4,2,3,1,6
1,21,8,1.0297037206921027,0.04903351050914775,4,2,3,1,6
1,22,8,1.0821073066597602,0.049186695757261825,4,2,1,1,6
1,23,8,1.1219562163312229,0.04878070505787926,4,2,2,1,6
1,24,8,1.1607997255773934,0.04836665523239139,4,2,9,1,6
1,25,8,1.206979065802608,0.04827916263210432,4,1,10,1,6
1,26,8,1.2710720600129706,0.04888738692357579,4,1,10,1,6
1,27,7,1.3120846604789997,0.04859572816588888,3,1,10,1,6
1,28,7,1.3544484528004561,0.04837315902858772,3,20,10,1,6
1,29,7,1.4015858247619037,0.04833054568144496,3,16,3,1,6
1,30,7,1.4399031468204357,0.04799677156068119,3,12,3,1,6
1,31,7,1.4811478538628575,0.04777896302783411,3,16,3,1,6
1,32,7,1.532902094051323,0.04790319043910384,3,20,3,1,6
1,33,7,1.5721770531070118,0.047641728882030665,3,24,3,1,6
1,34,7,1.6274930239736898,0.04786744188157911,3,21,8,1,6
1,35,7,1.6846915054914147,0.048134043014040416,3,14,7,1,6
1,36,7,1.7228690899172212,0.04785747471992281,3,7,8,1,6
1,37,7,1.7634376089233166,0.04766047591684639,3,7,8,1,6
1,38,7,1.8247326925665524,0.04801928138333032,3,7,8,1,6
1,39,7,1.862345800114397,0.04775245641318967,3,6,3,1,6
1,40,7,1.9091034330852137,0.04772758582713034,3,5,3,1,6
1,41,7,1.9548177706794918,0.04767848221169492,3,4,3,1,6
1,42,7,1.9981257788695375,0.047574423306417556,3,3,3,1,6
1,43,7,2.0622077203857856,0.0479583190787392,3,2,3,1,6
1,44,7,2.10104649276305,0.04775105665370569,3,1,2,1,6
1,45,7,2.145038189031858,0.04766751531181907,3,1,1,1,6
1,46,6,2.1865734240338455,0.04753420487030099,2,1,5,1,6
1,47,6,2.2320619708769396,0.04749068023142425,2,4,5,1,6
1,48,6,2.2956903571954417,0.047826882441571704,2,4,6,1,6
1,49,6,2.3363930874872043,0.04768149158137152,2,4,7,1,6
1,50,6,2.378154507979451,0.04756309015958902,2,3,6,1,6
1,51,6,2.4562974501039943,0.04816269510007832,2,2,8,1,6
1,52,6,2.4972816293565874,0.04802464671839591,2,2,8,1,6
1,53,6,2.5470112528268256,0.04805681609107218,2,2,7,1,6
1,54,6,2.5903603138807245,0.04796963544223564,2,2,6,1,6
1,55,6,2.638204268787314,0.04796735034158753,2,4,4,1,6
1,56,6,2.695381434394962,0.04813181132848147,2,6,10,1,6
1,57,6,2.7356231094465446,0.0479933878850271,2,4,16,1,6
1,58,6,2.7768974219196263,0.04787754175723494,2,3,10,1,6
1,59,6,2.821000829346799,0.04781357337875931,2,3,10,1,6
1,60,6,2.890798987415325,0.048179983123588746,2,2,5,1,6
1,61,6,2.9543014519687407,0.04843117134374985,2,1,6,1,6
1,62,6,3.0445032781106516,0.049104891582429866,2,1,7,1,6
1,63,6,3.105016778384405,0.04928598060927627,2,1,8,1,6
1,64,5,3.1503979561989635,0.049224968065608804,3,1,12,1,6
1,65,5,3.204853001141979,0.04930543078679968,3,2,12,1,6
1,66,5,3.246460868133857,0.04918880103233117,3,1,10,1,6
1,67,5,3.2939625842619886,0.0491636206606267,3,1,8,1,6
1,68,4,3.345918536118033,0.04920468435467695,4,1,6,1,6
1,69,4,3.4024060925607866,0.04931023322551865,4,6,6,1,6
1,70,4,3.4588348328812923,0.04941192618401846,4,3,8,1,6
1,71,4,3.521562819368585,0.049599476329135,4,3,10,1,6
1,72,4,3.579226303517247,0.049711476437739543,4,3,12,1,6
1,73,4,3.6317052846483246,0.049749387460935955,4,2,10,1,6
1,74,4,3.685265456107187,0.04980088454198901,4,1,6,1,6
1,75,4,3.727668722336192,0.04970224963114923,4,1,6,1,6
1,76,4,3.7689264557681046,0.049591137575896116,4,1,6,1,6
1,77,4,3.8148575051148317,0.04954360396253028,4,1,4,1,6
1,78,4,3.8576855105890733,0.04945750654601376,4,2,3,1,6
1,79,4,3.9714836544469936,0.05027194499299992,4,3,9,1,6
1,80,4,4.019945376006733,0.050249317200084166,4,2,3,1,6
1,81,4,4.064712339819819,0.05018163382493603,4,1,3,1,6
1,82,4,4.156556280515799,0.05068971073799755,4,1,5,1,6
1,83,4,4.236725023575795,0.05104487980211802,4,1,8,1,6
1,84,3,4.278122099901358,0.05093002499882569,5,1,8,1,6
1,85,3,4.315968103503748,0.05077609533533821,5,1,8,1,6
1,86,3,4.372529870892693,0.0508433705917755,5,1,6,1,6
1,87,2,4.4247609558843575,0.05085932133200411,4,1,7,1,6
1,88,2,4.466574087195495,0.05075652371813062,4,1,7,1,6
1,89,2,4.519065305237911,0.050776014665594504,4,1,6,1,6
1,90,2,4.562024364085216,0.050689159600946845,4,1,6,1,6
1,91,2,4.605036317968638,0.050604794702952066,4,3,7,1,6
1,92,2,4.661058082302306,0.050663674807633764,4,2,7,1,6
1,93,2,4.705868467413696,0.05060073620874942,4,1,4,1,6
1,94,2,4.746340275346293,0.050492981652620145,4,1,4,1,6
1,95,2,4.800405318082719,0.050530582295607564,4,1,3,1,6
1,96,2,4.840881073406072,0.05042584451464658,4,1,4,1,6
1,97,1,4.882525651131969,0.050335315991051226,3,1,2,1,6
1,98,1,4.939818475288737,0.05040631097233405,3,1,2,1,6
1,99,1,4.990487972497737,0.050408969419169065,3,1,0,1,6
1,100,1,5.040466281585543,0.05040466281585543,3,1,0,1,6
1,101,1,5.116985661892569,0.05066322437517395,3,1,0,1,6
1,102,1,5.175216386092719,0.050737415549928624,3,1,0,1,6
1,103,1,5.228956953309085,0.05076657236222413,3,1,0,1,6
1,104,1,5.284655031600847,0.05081399068846969,3,1,0,1,6
1,105,1,5.33979889623061,0.050855227583148664,3,1,0,1,6
1,106,0,5.397581591580069,0.05092058105264216,5,1,0,1,6
