mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.0002332907936189639,0.0002332907936189639,0,3,14,6,29
1,2,10,0.12886572910873048,0.06443286455436524,0,2,13,6,29
1,3,10,0.23379171750577007,0.07793057250192335,0,1,12,6,29
1,4,10,0.35155896276781573,0.08788974069195393,0,1,11,6,29
1,5,10,0.45639495065564195,0.09127899013112839,0,1,9,6,29
1,6,9,0.5647153003628835,0.09411921672714725,-1,1,2,6,29
1,7,9,0.679462002219223,0.09706600031703186,-1,1,2,6,29
1,8,9,0.7869976106443759,0.09837470133054699,-1,1,5,6,29
1,9,9,0.8980921865742135,0.09978802073046816,-1,1,6,6,29
1,10,9,1.0033012028883848,0.10033012028883848,-1,1,9,6,29
1,11,9,1.1079425844119908,0.1007220531283628,-1,1,11,6,29
1,12,9,1.2213215153717316,0.1017767929476443,-1,1,11,6,29
1,13,9,1.3416399592787172,0.10320307379067055,-1,1,12,6,29
1,14,9,1.4469591077949517,0.1033542219853537,-1,1,12,6,29
