mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,1,10,0.00013026389491414226,0.00013026389491414226,0,3,2,1,5
1,2,10,0.046399604629341985,0.023199802314670993,0,2,2,1,5
1,3,10,0.09063209173420314,0.03021069724473438,0,1,0,1,5
1,4,10,0.13697880132742854,0.034244700331857135,0,1,1,1,5
1,5,10,0.1777758742582359,0.03555517485164718,0,1,2,1,5
1,6,9,0.21266449270699836,0.03544408211783306,1,1,2,1,5
1,7,9,0.24560546855725648,0.0350864955081795,1,2,2,1,5
1,8,9,0.27866960299906973,0.034833700374883717,1,1,0,1,5
1,9,9,0.31568112819585725,0.0350756809106508,1,1,0,1,5
1,10,8,0.36320494971221573,0.03632049497122157,0,1,0,1,5
1,11,8,0.398014225606803,0.03618311141880027,0,7,0,1,5
1,12,8,0.43494325033681147,0.036245270861400954,0,6,0,1,5
1,13,8,0.4799798209384606,0.03692152468757389,0,5,0,1,5
1,14,8,0.5143256731584139,0.036737548082743855,0,4,3,1,5
1,15,8,0.5524483888527262,0.03682989259018175,0,3,3,1,5
1,16,8,0.5856968664427972,0.03660605415267482,0,2,3,1,5
1,17,8,0.6211981199367315,0.03654106587863126,0,1,3,1,5
1,18,8,0.6612475570585473,0.03673597539214152,0,2,3,1,5
1,19,8,0.6961748599367078,0.03664078210193199,0,2,3,1,5
1,20,8,0.7331690166141734,0.03665845083070867,0,2,8,1,5
1,21,8,0.7700348830921026,0.0366683277662906,0,2,7,1,5
1,22,8,0.812610650297101,0.036936847740777316,0,2,8,1,5
1,23,8,0.8471566352283323,0.036832897183840536,0,1,3,1,5
1,24,8,0.884607505016148,0.0368586460423395,0,1,3,1,5
1,25,7,0.919872704542935,0.0367949081817174,1,1,3,1,5
1,26,7,0.954674480395089,0.03671824924596496,1,7,3,1,5
1,27,7,0.9951972096684251,0.03685915591364537,1,7,4,1,5
1,28,7,1.0289205583663188,0.0367471627987971,1,6,3,1,5
1,29,7,1.0638624665902734,0.03668491264104391,1,5,3,1,5
1,30,7,1.0995409579291069,0.03665136526430356,1,5,3,1,5
1,31,7,1.1339933896994436,0.036580431925788505,1,5,3,1,5
1,32,7,1.1669489708954943,0.0364671553404842,1,5,3,1,5
1,33,7,1.2033119397912388,0.036463998175492084,1,5,0,1,5
1,34,7,1.2386829293902588,0.03643185086441938,1,5,1,1,5
1,35,7,1.2754347162753694,0.036440991893581985,1,5,2,1,5
1,36,7,1.3131776929790542,0.03647715813830706,1,4,2,1,5
1,37,7,1.3458384040857085,0.036374010921235364,1,3,2,1,5
1,38,7,1.3807558384869827,0.036335679960183755,1,2,2,1,5
1,39,7,1.4194442152764823,0.036396005519909805,1,1,2,1,5
1,40,7,1.4549154686006789,0.03637288671501697,1,1,9,1,5
1,41,6,1.4885578957880972,0.0363062901411731,2,1,6,1,5
1,42,6,1.5260411341801037,0.036334312718573895,2,2,6,1,5
1,43,6,1.561532913936225,0.03631471892874942,2,2,5,1,5
1,44,6,1.5958535028553458,0.03626939779216695,2,2,4,1,5
1,45,6,1.6335696373018953,0.03630154749559767,2,1,6,1,5
1,46,6,1.6681598330095815,0.036264344195860464,2,1,6,1,5
1,47,6,1.70261226477992,0.036225792867657876,2,1,7,1,5
1,48,6,1.7412134042337337,0.03627527925486945,2,1,7,1,5
1,49,6,1.7781140077503048,0.03628804097449602,2,2,6,1,5
1,50,6,1.8118657776616347,0.036237315553232695,2,3,4,1,5
1,51,6,1.850954419873692,0.036293223919092,2,4,3,1,5
1,52,6,1.890448459116283,0.03635477805992852,2,5,4,1,5
1,53,6,1.9275413005626207,0.036368703784200394,2,4,3,1,5
1,54,6,1.9704561486334713,0.036489928678397614,2,1,3,1,5
1,55,6,2.007353594237437,0.03649733807704431,2,1,5,1,5
1,56,6,2.0423041867210516,0.03646971762001878,2,1,6,1,5
1,57,6,2.0762387208243362,0.036425240716216424,2,1,7,1,5
1,58,6,2.1107768109740563,0.03639270363748373,2,1,7,1,5
1,59,5,2.1468287254783087,0.03638692755047981,1,1,6,1,5
1,60,5,2.190915553864312,0.03651525923107187,1,6,6,1,5
1,61,5,2.2288701107124647,0.03653885427397483,1,3,5,1,5
1,62,5,2.263708202559564,0.036511422621928455,1,3,3,1,5
1,63,5,2.309015564167006,0.036651040701063585,1,3,2,1,5
1,64,5,2.3478101257678157,0.03668453321512212,1,2,3,1,5
1,65,5,2.3891329911471866,0.03675589217149518,1,1,1,1,5
1,66,5,2.4286842675557248,0.03679824647811704,1,1,0,1,5
1,67,4,2.46931160268407,0.03685539705498612,2,1,0,1,5
1,68,4,2.5068027358575877,0.03686474611555276,2,2,0,1,5
1,69,4,2.5551894569929816,0.03703173126076785,2,2,0,1,5
1,70,4,2.59196413874447,0.037028059124921,2,2,0,1,5
1,71,4,2.627582235004753,0.03700820049302469,2,1,0,1,5
1,72,4,2.6722931458691166,0.037115182581515506,2,1,0,1,5
1,73,3,2.7133882468019275,0.03716970201098531,3,1,0,1,5
1,74,3,2.7544572949557535,0.03722239587778045,3,55,0,1,5
1,75,3,2.790457893380194,0.03720610524506925,3,50,2,1,5
1,76,3,2.8263665176000403,0.03718903312631632,3,45,3,1,5
1,77,3,2.8623872477173267,0.03717386035996528,3,40,4,1,5
1,78,3,2.8989842968848416,0.037166465344677456,3,35,4,1,5
1,79,3,2.9384972836030565,0.03719616814687413,3,30,5,1,5
1,80,3,2.973938536757516,0.03717423170946895,3,25,6,1,5
1,81,3,3.0192170824124434,0.037274284968054856,3,20,5,1,5
